species,lon,lat,source
Piculus aurulentus,-48.8622,-27.8854,gbif
Scytalopus speluncae,-41.8196,-20.5017,gbif
Phylloscartes beckeri,-41.3624,-12.5525,gbif
Carpornis cucullata,-47.5626,-24.0047,gbif
Dysithamnus xanthopterus,-44.7124,-22.4721,gbif
Buteogallus lacernulatus,-47.9048,-24.9676,gbif
Rhopias gularis,-48.7451,-27.7314,gbif
Picumnus temminckii,-47.5623,-24.0045,gbif
Rhopias gularis,-42.6002,-22.409300000000002,gbif
Saltator maxillosus,-50.1188,-29.0879,gbif
Anabazenops fuscus,-45.736,-22.9494,gbif
Picumnus temminckii,-48.7155,-28.1623,gbif
Saltator fuliginosus,-44.588,-22.4085,gbif
Heliobletus contaminatus,-49.2683,-27.0474,gbif
Phylloscartes paulista,-48.6803,-24.5569,gbif
Philydor atricapillus,-46.5353,-23.4041,gbif
Pseudastur polionotus,-45.2985,-23.5577,gbif
Anabacerthia lichtensteini,-56.46,-23.51,gbif
Piculus aurulentus,-49.5857,-28.5985,gbif
Cranioleuca pallida,-43.268,-22.4881,gbif
Drymophila ferruginea,-47.4742,-24.0807,gbif
Sclerurus scansor,-43.8423,-20.1822,gbif
Xipholena atropurpurea,-39.1787,-16.3926,gbif
Saltator fuliginosus,-49.3822,-26.4419,gbif
Ramphodon naevius,-45.1708,-23.4813,gbif
Terenura maculata,-46.4705,-23.918,gbif
Terenura maculata,-44.7853,-23.221,gbif
Haplospiza unicolor,-45.746,-22.9463,gbif
Drymophila ferruginea,-47.3076,-24.0095,gbif
Drymophila ferruginea,-47.3112,-24.0098,gbif
Drymophila rubricollis,-43.2638,-22.4861,gbif
Drymophila ochropyga,-45.6361,-23.118,gbif
Platyrinchus leucoryphus,-48.6514,-26.096800000000002,gbif
Cranioleuca pallida,-46.7653,-23.6545,gbif
Schiffornis virescens,-54.1089,-25.9756,gbif
Notharchus swainsoni,-55.7889,-26.5123,gbif
Sclerurus scansor,-43.8104,-22.3574,gbif
Drymophila rubricollis,-49.2176,-27.0424,gbif
Piculus aurulentus,-56.2167,-25.8333,gbif
Schiffornis virescens,-48.8076,-27.7294,gbif
Myrmoderus loricatus,-43.8511,-22.6577,gbif
Amazona rhodocorytha,-39.8941,-18.7664,gbif
Anabacerthia lichtensteini,-54.5484,-25.6552,gbif
Piculus aurulentus,-49.0957,-26.2099,gbif
Phacellodomus erythrophthalmus,-42.5498,-22.3132,gbif
Myrmotherula unicolor,-44.8982,-23.3354,gbif
Campephilus robustus,-42.7598,-19.4019,gbif
Philydor atricapillus,-45.0696,-23.397,gbif
Terenura maculata,-49.2157,-27.1747,gbif
Piculus aurulentus,-49.4486,-25.4592,gbif
Drymophila rubricollis,-45.4819,-22.6894,gbif
Rhopias gularis,-47.3161,-24.0204,gbif
Pyrrhura cruentata,-41.6822,-21.8062,gbif
Thlypopsis pyrrhocoma,-54.4557,-25.7149,gbif
Ilicura militaris,-43.4909,-20.036,gbif
Phylloscartes oustaleti,-42.7481,-22.3866,gbif
Haplospiza unicolor,-45.9807,-22.9249,gbif
Heliobletus contaminatus,-44.7585,-22.3739,gbif
Anabazenops fuscus,-47.3145,-24.018,gbif
Campephilus robustus,-55.3451,-27.8915,gbif
Campephilus robustus,-54.4491,-25.6773,gbif
Schiffornis virescens,-54.0491,-27.2514,gbif
Cichlocolaptes leucophrus,-49.3498,-26.6531,gbif
Piculus aurulentus,-54.1351,-26.8756,gbif
Myrmotherula unicolor,-45.0078,-23.3958,gbif
Philydor atricapillus,-49.0217,-26.6536,gbif
Pseudastur polionotus,-43.8943,-22.9023,gbif
Saltator maxillosus,-53.6135,-28.5364,gbif
Mionectes rufiventris,-42.2263,-22.3496,gbif
Phylloscartes sylviolus,-47.3522,-24.0305,gbif
Ramphodon naevius,-45.0121,-23.4061,gbif
Drymophila genei,-42.5843,-22.3512,gbif
Ilicura militaris,-44.6441,-22.0832,gbif
Tinamus solitarius,-47.3072,-24.0097,gbif
Lipaugus lanioides,-47.5624,-24.0046,gbif
Mionectes rufiventris,-44.5312,-22.33,gbif
Anabacerthia amaurotis,-44.588,-22.4085,gbif
Haplospiza unicolor,-54.952,-27.0881,gbif
Hemitriccus orbitatus,-48.3233,-22.1229,gbif
Ramphodon naevius,-44.6974,-23.2345,gbif
Scytalopus speluncae,-42.8156,-22.3755,gbif
Ramphodon naevius,-45.0148,-23.2267,gbif
Campephilus robustus,-47.4686,-23.9186,gbif
Phylloscartes oustaleti,-48.267,-24.254,gbif
Phacellodomus erythrophthalmus,-46.3932,-23.5935,gbif
Phyllomyias virescens,-50.5831,-29.4494,gbif
Scytalopus speluncae,-49.2044,-26.7631,gbif
Pseudastur polionotus,-43.3775,-22.4925,gbif
Anabacerthia lichtensteini,-49.0124,-26.8749,gbif
Drymophila ochropyga,-45.5031,-22.6931,gbif
Rhopias gularis,-43.2322,-22.5668,gbif
Sclerurus scansor,-48.4175,-24.2645,gbif
Anabacerthia lichtensteini,-54.4454,-25.6908,gbif
Ramphodon naevius,-45.0119,-23.4025,gbif
Phyllomyias virescens,-47.9232,-25.0035,gbif
Anabacerthia lichtensteini,-54.5894,-25.5331,gbif
Arremon semitorquatus,-45.9458,-22.9126,gbif
Tinamus solitarius,-49.157,-27.1061,gbif
Schiffornis virescens,-47.0142,-19.629,gbif
Cichlocolaptes leucophrus,-44.7016,-23.0316,gbif
Anabacerthia lichtensteini,-44.6037,-22.4396,gbif
Odontophorus capueira,-46.4547,-23.8628,gbif
Pteroglossus bailloni,-42.5122,-22.3991,gbif
Saltator maxillosus,-52.5689,-26.4622,gbif
Myrmoderus loricatus,-43.3786,-20.0223,gbif
Drymophila ferruginea,-46.5373,-23.6888,gbif
Cranioleuca pallida,-44.7599,-22.375,gbif
Drymophila ochropyga,-44.6068,-22.4594,gbif
Thlypopsis pyrrhocoma,-53.8772,-25.8282,gbif
Picumnus temminckii,-49.4831,-24.2159,gbif
Amazona brasiliensis,-46.8933,-24.1991,gbif
Phylloscartes sylviolus,-48.6813,-24.5518,gbif
Drymophila ochropyga,-42.557,-22.3763,gbif
Cranioleuca pallida,-45.5702,-22.7176,gbif
Carpornis cucullata,-46.4651,-23.8509,gbif
Ramphodon naevius,-46.0154,-23.787,gbif
Piculus aurulentus,-45.2637,-22.5778,gbif
Hemitriccus obsoletus,-48.4216,-24.2803,gbif
Terenura maculata,-47.9905,-24.0601,gbif
Phylloscartes oustaleti,-45.1507,-23.3211,gbif
Scytalopus speluncae,-47.4928,-23.9965,gbif
Anabazenops fuscus,-47.3488,-24.0207,gbif
Campephilus robustus,-55.5666,-27.7443,gbif
Mionectes rufiventris,-46.0227,-22.8858,gbif
Cranioleuca pallida,-40.3376,-14.6016,gbif
Myrmotherula unicolor,-48.6803,-24.5569,gbif
Sclerurus scansor,-39.4396,-7.20948,gbif
Ilicura militaris,-43.2811,-22.9558,gbif
Anabazenops fuscus,-40.5619,-19.9436,gbif
Cichlocolaptes leucophrus,-49.0577,-25.5698,gbif
Carpornis cucullata,-42.5122,-22.3991,gbif
Ilicura militaris,-45.8244,-23.5849,gbif
Arremon semitorquatus,-44.6084,-22.4387,gbif
Drymophila ferruginea,-43.7601,-20.6252,gbif
Cichlocolaptes leucophrus,-48.7005,-24.5346,gbif
Thamnophilus ambiguus,-43.0265,-22.7169,gbif
Phyllomyias virescens,-49.0217,-26.6536,gbif
Drymophila ochropyga,-43.7811,-19.9539,gbif
Picumnus temminckii,-47.5622,-24.0045,gbif
Rhopias gularis,-46.1838,-23.7234,gbif
Notharchus swainsoni,-54.5509,-25.6111,gbif
Myrmoderus loricatus,-41.9585,-21.9549,gbif
Philydor novaesi,-35.7933,-8.7373,gbif
Mionectes rufiventris,-44.2323,-20.8794,gbif
Phylloscartes paulista,-44.7892,-23.3053,gbif
Drymophila rubricollis,-54.1022,-25.9742,gbif
Saltator fuliginosus,-54.4572,-25.6905,gbif
Hemitriccus obsoletus,-49.2151,-27.1737,gbif
Odontophorus capueira,-47.337,-24.0187,gbif
Conopophaga cearae,-38.9329,-4.26533,gbif
Thlypopsis pyrrhocoma,-53.7913,-26.557,gbif
Picumnus temminckii,-53.9605,-25.8592,gbif
Mionectes rufiventris,-47.98,-24.1756,gbif
Phylloscartes oustaleti,-40.5631,-19.906,gbif
Cichlocolaptes leucophrus,-47.2695,-23.9965,gbif
Notharchus swainsoni,-39.5478,-15.3807,gbif
Neopelma chrysolophum,-42.738,-22.4128,gbif
Campephilus robustus,-54.1742,-26.9169,gbif
Rhopias gularis,-44.742,-23.0917,gbif
Phacellodomus erythrophthalmus,-42.484,-22.0572,gbif
Amazona rhodocorytha,-39.2575,-14.6861,gbif
Picumnus temminckii,-46.326,-23.9519,gbif
Drymophila ferruginea,-44.769,-23.2122,gbif
Merulaxis ater,-44.6115,-22.4356,gbif
Terenura maculata,-45.8767,-22.8727,gbif
Piculus aurulentus,-50.979,-27.4903,gbif
Sclerurus scansor,-48.254,-24.3113,gbif
Phylloscartes difficilis,-42.5337,-22.3192,gbif
Drymophila ochropyga,-46.3389,-23.762,gbif
Odontophorus capueira,-42.5533,-22.3775,gbif
Rhopias gularis,-49.3446,-26.4026,gbif
Philydor atricapillus,-54.4386,-25.6842,gbif
Anabazenops fuscus,-42.2214,-20.091,gbif
Ilicura militaris,-44.5311,-22.4149,gbif
Phylloscartes sylviolus,-47.3508,-24.0298,gbif
Picumnus temminckii,-48.5848,-24.4347,gbif
Phylloscartes oustaleti,-47.4504,-24.0761,gbif
Merulaxis ater,-46.293,-23.7737,gbif
Haplospiza unicolor,-48.7579,-25.2402,gbif
Drymophila genei,-44.6327,-22.3917,gbif
Phacellodomus erythrophthalmus,-46.0631,-23.5229,gbif
Ramphodon naevius,-47.5711,-24.7074,gbif
Schiffornis virescens,-49.1013,-28.5404,gbif
Pteroglossus bailloni,-49.1849,-26.7411,gbif
Drymophila ferruginea,-44.4861,-22.3589,gbif
Anabacerthia lichtensteini,-48.7238,-25.7578,gbif
Anabacerthia amaurotis,-42.5533,-22.3775,gbif
Drymophila ferruginea,-48.4097,-24.2672,gbif
Saltator maxillosus,-49.7328,-27.2216,gbif
Sclerurus scansor,-44.8317,-23.1782,gbif
Sclerurus scansor,-38.933,-4.2393,gbif
Buteogallus lacernulatus,-40.0534,-19.4192,gbif
Pteroglossus bailloni,-47.0329,-24.3615,gbif
Jacamaralcyon tridactyla,-40.2148,-14.7341,gbif
Odontophorus capueira,-46.2792,-23.7604,gbif
Picumnus temminckii,-54.5506,-25.6246,gbif
Mionectes rufiventris,-47.4182,-24.0615,gbif
Schiffornis virescens,-44.5585,-22.3874,gbif
Phylloscartes sylviolus,-47.4461,-24.0769,gbif
Terenura maculata,-45.1647,-23.3192,gbif
Schiffornis virescens,-52.6368,-27.2594,gbif
Picumnus temminckii,-47.0118,-23.9659,gbif
Ilicura militaris,-42.7387,-22.4208,gbif
Saltator maxillosus,-45.6258,-22.6738,gbif
Platyrinchus leucoryphus,-47.9862,-24.0496,gbif
Tinamus solitarius,-55.7668,-26.516,gbif
Thlypopsis pyrrhocoma,-51.9821,-26.7428,gbif
Schiffornis virescens,-49.0906,-26.4448,gbif
Phyllomyias virescens,-54.1865,-26.9711,gbif
Piculus aurulentus,-46.6193,-23.8927,gbif
Schiffornis virescens,-44.7887,-21.5456,gbif
Terenura maculata,-56.1333,-22.4833,gbif
Rhopias gularis,-41.0133,-20.6726,gbif
Pseudastur polionotus,-48.4625,-25.3159,gbif
Cichlocolaptes leucophrus,-47.4014,-24.0466,gbif
Rhopias gularis,-48.6812,-24.5525,gbif
Scytalopus speluncae,-50.2129,-29.4862,gbif
Ramphodon naevius,-47.024,-24.3654,gbif
Buteogallus lacernulatus,-42.5297,-22.3583,gbif
Tinamus solitarius,-54.1638,-26.9837,gbif
Picumnus temminckii,-49.2679,-25.4345,gbif
Picumnus temminckii,-54.8967,-26.8384,gbif
Schiffornis virescens,-48.8351,-15.7923,gbif
Mionectes rufiventris,-49.4952,-28.6395,gbif
Myrmoderus loricatus,-40.6484,-20.3498,gbif
Picumnus temminckii,-46.7014,-24.0596,gbif
Schiffornis virescens,-47.4409,-24.094,gbif
Mionectes rufiventris,-57.15,-25.63,gbif
Odontophorus capueira,-54.1373,-26.8828,gbif
Thamnophilus ambiguus,-39.7218,-17.5898,gbif
Piculus aurulentus,-42.5149,-22.317,gbif
Odontophorus capueira,-47.0006,-24.3128,gbif
Schiffornis virescens,-54.2026,-26.9518,gbif
Drymophila rubricollis,-50.7599,-24.0096,gbif
Picumnus temminckii,-54.568600000000004,-25.6003,gbif
Philydor atricapillus,-48.5582,-25.8045,gbif
Ramphodon naevius,-45.0711,-23.4339,gbif
Scytalopus pachecoi,-49.9598,-29.067,gbif
Cranioleuca pallida,-45.597,-22.7312,gbif
Xipholena atropurpurea,-40.0586,-19.1526,gbif
Ilicura militaris,-42.787,-19.4364,gbif
Ilicura militaris,-44.3115,-20.824,gbif
Mionectes rufiventris,-43.2183,-22.4593,gbif
Myrmoderus loricatus,-44.6115,-22.4356,gbif
Drymophila ferruginea,-45.3863,-23.8365,gbif
Cranioleuca pallida,-44.6147,-22.4342,gbif
Campephilus robustus,-54.1076,-26.9217,gbif
Anabazenops fuscus,-45.1442,-23.3548,gbif
Phylloscartes paulista,-47.9201,-24.1933,gbif
Haplospiza unicolor,-46.9317,-23.232,gbif
Campephilus robustus,-54.4552,-25.685,gbif
Rhopias gularis,-43.2419,-22.969,gbif
Phyllomyias virescens,-54.6333,-24.4667,gbif
Mionectes rufiventris,-42.5139,-22.2469,gbif
Drymophila ferruginea,-43.8503,-22.6571,gbif
Hemitriccus orbitatus,-45.7658,-23.6204,gbif
Mionectes rufiventris,-44.588,-22.4085,gbif
Pyrrhura cruentata,-39.162,-16.431,gbif
Tinamus solitarius,-39.9567,-19.2482,gbif
Drymophila ochropyga,-45.1638,-23.3198,gbif
Piculus aurulentus,-42.4988,-22.3092,gbif
Tinamus solitarius,-48.7579,-25.2402,gbif
Piculus aurulentus,-54.1748,-26.9806,gbif
Carpornis cucullata,-49.2074,-26.2979,gbif
Schiffornis virescens,-47.4439,-24.0898,gbif
Campephilus robustus,-45.5838,-22.7614,gbif
Arremon semitorquatus,-46.5932,-22.2747,gbif
Anabazenops fuscus,-43.1867,-20.7676,gbif
Schiffornis virescens,-46.0161,-23.787,gbif
Drymophila ochropyga,-48.3424,-24.6067,gbif
Sclerurus scansor,-45.2985,-23.5577,gbif
Hemitriccus obsoletus,-50.1741,-29.4811,gbif
Sclerurus scansor,-50.0464,-29.397,gbif
Odontophorus capueira,-44.628,-22.3717,gbif
Picumnus temminckii,-47.4562,-24.0802,gbif
Phacellodomus erythrophthalmus,-44.3317,-23.0052,gbif
Odontophorus capueira,-47.3065,-24.0096,gbif
Phylloscartes sylviolus,-54.1934,-26.9704,gbif
Phaethornis idaliae,-41.9873,-22.3057,gbif
Haplospiza unicolor,-44.4829,-22.3156,gbif
Campephilus robustus,-48.6803,-24.5569,gbif
Sclerurus scansor,-39.4104,-7.33293,gbif
Drymophila ferruginea,-49.1704,-26.6433,gbif
Piculus aurulentus,-44.4581,-22.4627,gbif
Myrmotherula unicolor,-44.7743,-23.1902,gbif
Carpornis cucullata,-47.4099,-24.0779,gbif
Neopelma chrysolophum,-44.5051,-22.3115,gbif
Drymophila genei,-44.438,-22.4486,gbif
Phacellodomus erythrophthalmus,-42.5685,-22.3377,gbif
Cranioleuca pallida,-41.8826,-20.4309,gbif
Cranioleuca pallida,-44.6073,-22.4543,gbif
Phacellodomus erythrophthalmus,-44.633,-22.686,gbif
Philydor novaesi,-35.945,-9.29595,gbif
Schiffornis virescens,-51.9258,-29.3605,gbif
Rhopias gularis,-48.416,-24.2569,gbif
Campephilus robustus,-44.236,-20.869,gbif
Thamnophilus ambiguus,-41.2707,-20.7429,gbif
Odontophorus capueira,-44.8366,-23.1983,gbif
Heliobletus contaminatus,-44.48,-22.867,gbif
Hemitriccus orbitatus,-42.01,-21.9628,gbif
Phylloscartes paulista,-48.638,-24.6414,gbif
Piprites pileata,-44.5767,-22.3555,gbif
Drymophila ferruginea,-46.825,-24.163,gbif
Schiffornis virescens,-53.9847,-26.518,gbif
Tinamus solitarius,-49.6074,-28.6472,gbif
Thlypopsis pyrrhocoma,-45.6192,-22.6445,gbif
Picumnus temminckii,-47.4238,-23.4807,gbif
Rhopias gularis,-45.9585,-22.8979,gbif
Phyllomyias virescens,-52.3104,-27.7135,gbif
Odontophorus capueira,-47.0231,-24.3647,gbif
Pteroglossus bailloni,-42.738,-22.4128,gbif
Mionectes rufiventris,-48.8464,-25.4668,gbif
Anabazenops fuscus,-48.5728,-24.4187,gbif
Drymophila ferruginea,-47.4754,-24.0853,gbif
Haplospiza unicolor,-42.7621,-22.4228,gbif
Cichlocolaptes leucophrus,-48.5837,-24.6046,gbif
Haplospiza unicolor,-48.4775,-27.6566,gbif
Arremon semitorquatus,-44.7275,-22.4429,gbif
Schiffornis virescens,-54.1881,-27.0035,gbif
Buteogallus lacernulatus,-47.2891,-23.6867,gbif
Arremon semitorquatus,-44.4848,-22.221,gbif
Ramphodon naevius,-48.6816,-24.5526,gbif
Philydor atricapillus,-43.017,-22.473,gbif
Phylloscartes sylviolus,-48.4515,-24.3583,gbif
Picumnus temminckii,-51.1622,-23.4198,gbif
Schiffornis virescens,-46.2485,-23.1439,gbif
Schiffornis virescens,-45.3959,-22.6063,gbif
Terenura maculata,-44.6152,-22.4325,gbif
Phaethornis idaliae,-41.2934,-20.749,gbif
Ilicura militaris,-45.1448,-23.3419,gbif
Xipholena atropurpurea,-40.0895,-19.0167,gbif
Amazona rhodocorytha,-39.0832,-16.0559,gbif
Mionectes rufiventris,-41.0793,-20.6723,gbif
Amazona brasiliensis,-47.9075,-24.9576,gbif
Arremon semitorquatus,-47.5625,-24.0042,gbif
Arremon semitorquatus,-46.2558,-23.6473,gbif
Cranioleuca pallida,-44.5688,-22.385,gbif
Odontophorus capueira,-49.1119,-27.0078,gbif
Tinamus solitarius,-44.8405,-23.198,gbif
Rhopias gularis,-48.3615,-24.0793,gbif
Carpornis cucullata,-50.2129,-29.4862,gbif
Saltator maxillosus,-48.8834,-25.354,gbif
Sclerurus scansor,-44.4848,-22.221,gbif
Heliobletus contaminatus,-47.9948,-24.055,gbif
Picumnus temminckii,-54.5133,-25.5907,gbif
Mionectes rufiventris,-43.2575,-22.4352,gbif
Phyllomyias virescens,-49.5999,-28.5501,gbif
Drymophila ferruginea,-43.8748,-20.2856,gbif
Schiffornis virescens,-44.3115,-20.824,gbif
Thamnophilus ambiguus,-43.2393,-22.9788,gbif
Anabacerthia lichtensteini,-54.6988,-24.6373,gbif
Arremon semitorquatus,-46.4763,-20.2183,gbif
Phylloscartes sylviolus,-45.1442,-23.3548,gbif
Jacamaralcyon tridactyla,-42.6585,-22.0303,gbif
Dysithamnus xanthopterus,-44.6079,-22.4401,gbif
Anabacerthia amaurotis,-49.8328,-28.0116,gbif
Terenura maculata,-48.273,-24.3088,gbif
Schiffornis virescens,-45.9544,-22.9108,gbif
Mionectes rufiventris,-49.6338,-25.4081,gbif
Ilicura militaris,-40.7227,-20.4772,gbif
Phylloscartes oustaleti,-45.322,-23.228,gbif
Anabacerthia amaurotis,-49.5283,-28.4925,gbif
Picumnus temminckii,-51.1304,-29.7619,gbif
Picumnus temminckii,-45.0131,-23.4037,gbif
Tinamus solitarius,-47.3508,-24.03,gbif
Cichlocolaptes leucophrus,-42.2263,-22.3496,gbif
Platyrinchus leucoryphus,-48.3834,-24.2442,gbif
Piculus aurulentus,-52.906,-28.5042,gbif
Phylloscartes sylviolus,-44.8215,-23.1531,gbif
Phaethornis idaliae,-40.2995,-19.3847,gbif
Mionectes rufiventris,-53.976,-25.8573,gbif
Saltator fuliginosus,-45.3701,-23.8345,gbif
Campephilus robustus,-45.3371,-23.846,gbif
Pteroglossus bailloni,-44.597,-22.4039,gbif
Arremon semitorquatus,-48.4181,-24.3013,gbif
Drymophila ferruginea,-44.5955,-22.646,gbif
Ilicura militaris,-43.4883,-20.0992,gbif
Campephilus robustus,-49.5705,-27.8705,gbif
Cranioleuca pallida,-41.5311,-20.6669,gbif
Saltator maxillosus,-54.4555,-25.6833,gbif
Phyllomyias virescens,-49.4641,-25.9162,gbif
Odontophorus capueira,-54.4333,-24.7833,gbif
Picumnus temminckii,-56.8667,-26.5167,gbif
Drymophila ochropyga,-41.3729,-20.6903,gbif
Picumnus temminckii,-48.6457,-26.926,gbif
Ilicura militaris,-42.4236,-19.3158,gbif
Terenura maculata,-45.1706,-23.5184,gbif
Phylloscartes oustaleti,-47.4569,-24.0799,gbif
Pteroglossus bailloni,-48.3615,-24.0793,gbif
Ramphodon naevius,-45.0714,-23.4343,gbif
Ilicura militaris,-48.7835,-27.7034,gbif
Carpornis cucullata,-44.5633,-22.4915,gbif
Haplospiza unicolor,-44.6084,-22.4387,gbif
Cranioleuca pallida,-46.5362,-23.4199,gbif
Terenura maculata,-55.6637,-26.6376,gbif
Cranioleuca pallida,-45.3757,-22.4261,gbif
Myrmoderus loricatus,-43.7076,-22.3473,gbif
Campephilus robustus,-41.9584,-21.9549,gbif
Pteroglossus bailloni,-53.9754,-25.8577,gbif
Tinamus solitarius,-54.1747,-26.9805,gbif
Thamnophilus ambiguus,-39.2636,-16.498,gbif
Drymophila ferruginea,-42.5392,-22.1707,gbif
Ramphodon naevius,-47.5624,-24.0047,gbif
Thamnophilus ambiguus,-38.4234,-12.4401,gbif
Rhopias gularis,-47.6132,-24.1321,gbif
Saltator fuliginosus,-44.6782,-23.2857,gbif
Anabacerthia amaurotis,-50.0438,-29.202,gbif
Schiffornis virescens,-39.0832,-16.0559,gbif
Mionectes rufiventris,-48.7883,-26.3857,gbif
Ramphodon naevius,-45.0857,-23.4339,gbif
Ilicura militaris,-42.462,-22.096800000000002,gbif
Carpornis cucullata,-40.5866,-19.923,gbif
Pyrrhura cruentata,-39.0877,-16.3048,gbif
Ramphodon naevius,-48.3834,-24.2442,gbif
Ramphodon naevius,-44.6778,-23.3348,gbif
Drymophila ferruginea,-44.5918,-22.4615,gbif
Picumnus temminckii,-55.7385,-27.4909,gbif
Saltator fuliginosus,-46.4827,-23.5833,gbif
Phacellodomus erythrophthalmus,-42.5557,-22.3136,gbif
Neopelma chrysolophum,-44.2647,-20.9145,gbif
Thlypopsis pyrrhocoma,-44.7163,-23.22,gbif
Rhopias gularis,-47.5083,-23.9859,gbif
Myrmotherula urosticta,-39.341,-16.4838,gbif
Campephilus robustus,-46.6436,-21.5291,gbif
Cichlocolaptes leucophrus,-47.3515,-24.0299,gbif
Philydor atricapillus,-45.0626,-23.4072,gbif
Schiffornis virescens,-53.9603,-25.8599,gbif
Myrmotherula urosticta,-39.0883,-14.3082,gbif
Cranioleuca pallida,-45.4047,-22.4705,gbif
Schiffornis virescens,-48.8069,-27.7415,gbif
Terenura maculata,-48.8391,-25.9891,gbif
Campephilus robustus,-46.0363,-23.4105,gbif
Hemitriccus orbitatus,-47.3293,-24.0209,gbif
Drymophila ochropyga,-44.5523,-22.4113,gbif
Phylloscartes oustaleti,-48.417,-24.333,gbif
Thlypopsis pyrrhocoma,-51.8024,-28.7378,gbif
Rhopias gularis,-43.0013,-22.4516,gbif
Myrmotherula unicolor,-45.1751,-23.512,gbif
Picumnus temminckii,-54.4633,-25.7204,gbif
Scytalopus speluncae,-45.2296,-22.5689,gbif
Saltator fuliginosus,-44.2385,-22.7912,gbif
Drymophila ochropyga,-46.2969,-23.7764,gbif
Thamnophilus ambiguus,-40.064,-19.8428,gbif
Buteogallus lacernulatus,-47.0143,-23.9644,gbif
Neopelma aurifrons,-41.1705,-20.8166,gbif
Piculus aurulentus,-50.6366,-28.1948,gbif
Mionectes rufiventris,-48.9138,-25.3311,gbif
Drymophila ochropyga,-44.8022,-23.202,gbif
Picumnus temminckii,-54.1627,-26.8983,gbif
Philydor atricapillus,-45.1964,-23.4755,gbif
Picumnus temminckii,-47.9947,-24.0557,gbif
Hemitriccus obsoletus,-50.9789,-27.4902,gbif
Ramphodon naevius,-48.8069,-27.0498,gbif
Piculus aurulentus,-45.4134,-22.7176,gbif
Drymophila rubricollis,-53.9116,-27.0083,gbif
Phyllomyias virescens,-55.6333,-26.0833,gbif
Picumnus temminckii,-54.59,-25.6354,gbif
Phylloscartes oustaleti,-47.4532,-24.0293,gbif
Tinamus solitarius,-47.448,-24.0816,gbif
Picumnus temminckii,-53.9625,-25.8593,gbif
Picumnus temminckii,-49.8925,-22.9416,gbif
Cranioleuca pallida,-45.6356,-22.744,gbif
Ramphodon naevius,-48.6921,-25.9645,gbif
Anabacerthia lichtensteini,-56.1333,-22.4833,gbif
Pseudastur polionotus,-48.8279,-25.4807,gbif
Tinamus solitarius,-47.3188,-24.0189,gbif
Myrmotherula unicolor,-47.5509,-24.7093,gbif
Rhopias gularis,-48.5728,-24.4187,gbif
Picumnus temminckii,-48.696,-26.8722,gbif
Merulaxis ater,-46.3389,-23.762,gbif
Tinamus solitarius,-41.75,-21.8311,gbif
Drymophila ochropyga,-43.2948,-22.2827,gbif
Dysithamnus xanthopterus,-45.4723,-22.7024,gbif
Terenura maculata,-42.9846,-22.5051,gbif
Ilicura militaris,-42.533,-22.2809,gbif
Terenura maculata,-43.4379,-22.5864,gbif
Schiffornis virescens,-57.098,-23.628,gbif
Pseudastur polionotus,-45.4887,-22.7551,gbif
Piprites pileata,-45.0551,-22.1127,gbif
Terenura maculata,-54.5918,-25.6187,gbif
Phylloscartes sylviolus,-48.6803,-24.5569,gbif
Cichlocolaptes leucophrus,-44.6383,-22.3966,gbif
Anabacerthia lichtensteini,-48.8758,-25.3634,gbif
Campephilus robustus,-48.8512,-25.4628,gbif
Drymophila rubricollis,-53.8887,-26.7307,gbif
Anabacerthia lichtensteini,-47.3522,-24.0305,gbif
Cranioleuca pallida,-45.4251,-22.9804,gbif
Scytalopus speluncae,-48.9419,-25.309,gbif
Neopelma chrysolophum,-44.9474,-22.3861,gbif
Philydor atricapillus,-49.059,-26.5574,gbif
Tinamus solitarius,-49.6777,-26.7136,gbif
Mionectes rufiventris,-47.4087,-24.0531,gbif
Mionectes rufiventris,-43.2284,-22.5277,gbif
Sclerurus scansor,-49.558,-28.6141,gbif
Buteogallus lacernulatus,-44.9079,-23.3281,gbif
Saltator maxillosus,-49.308,-25.4263,gbif
Heliobletus contaminatus,-44.2078,-23.1758,gbif
Carpornis cucullata,-47.981,-24.0468,gbif
Phylloscartes oustaleti,-48.8758,-25.3634,gbif
Mionectes rufiventris,-42.7389,-22.4211,gbif
Haplospiza unicolor,-45.1459,-23.3356,gbif
Thamnophilus ambiguus,-38.7452,-12.6015,gbif
Picumnus temminckii,-46.6526,-23.6112,gbif
Philydor atricapillus,-42.8094,-22.4259,gbif
